Release ID, Release Name,Size, numberOfRevisions(numNR),numberOfDefectFixes(NumFix),numberOfAuthors(numAuth),CHURN value, CHURN MAX, CHURN Averange,LOC touched value,LOC added MAX,LOC added Averange,LOC deleted MAX,LOC deleted Averange,Is Buggy 
12,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/OpStatsLoggerImpl.java,76,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/OpStatsLoggerImpl.java,76,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/package-info.java,21,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/package-info.java,21,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/package-info.java,21,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,81,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,81,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,95,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,95,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,114,2,1,2,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,114,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,114,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,78,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
7,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,78,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
8,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,77,2,2,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,77,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,121,4,1,3,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,121,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,121,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,69,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,69,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,69,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,69,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,78,1,1,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,78,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,78,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/package-info.java,20,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/package-info.java,20,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/package-info.java,20,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,2,0,2,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,77,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,77,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,77,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,77,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,80,2,0,2,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,80,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,80,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,72,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,72,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,80,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,80,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,79,3,0,3,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,79,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,79,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,72,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,72,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,72,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,72,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,81,1,1,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,81,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,81,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,63,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,63,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,63,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,63,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,88,3,1,2,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,88,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,88,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/package-info.java,20,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/package-info.java,20,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/package-info.java,20,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsLogger.java,105,2,0,2,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsLogger.java,105,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsLogger.java,105,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsProvider.java,60,3,0,3,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsProvider.java,60,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsProvider.java,60,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,96,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,96,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,108,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,108,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,129,3,1,2,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,129,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,129,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,40,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,40,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,40,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,40,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,43,2,0,2,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,43,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,43,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,49,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,49,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,64,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,64,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,63,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,63,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,63,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,63,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,63,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,63,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,63,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,65,3,0,3,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,65,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,65,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,55,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,55,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,55,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,55,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,76,2,1,2,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,76,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,76,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/package-info.java,20,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/package-info.java,20,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/package-info.java,20,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,476,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,476,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,476,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,476,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,476,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,476,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,77,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,77,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,77,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
